"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	Deaths	Population	Crude Rate
	"Other opioids"	"T40.2"	"2001"	"2001"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	59	13505365	0.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	27	1251049	2.2
	"Other opioids"	"T40.2"	"2001"	"2001"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	224	13592819	1.6
	"Other opioids"	"T40.2"	"2001"	"2001"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	35	2007381	1.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	56	2038752	2.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	11	1439050	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	120	6833739	1.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Florida"	"12"	"Male"	"M"	"Black or African American"	"2054-5"	12	1228606	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	300	6559116	4.6
	"Other opioids"	"T40.2"	"2001"	"2001"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	25	2832055	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	59	2836389	2.1
	"Other opioids"	"T40.2"	"2001"	"2001"	"Hawaii"	"15"	"Male"	"M"	"White"	"2106-3"	13	195809	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Idaho"	"16"	"Female"	"F"	"White"	"2106-3"	14	634947	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Idaho"	"16"	"Male"	"M"	"White"	"2106-3"	14	638757	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	27	5069579	0.5
	"Other opioids"	"T40.2"	"2001"	"2001"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	39	4945920	0.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	19	2698948	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Kansas"	"20"	"Female"	"F"	"White"	"2106-3"	11	1237363	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	10	1207392	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	25	1892815	1.3
	"Other opioids"	"T40.2"	"2001"	"2001"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	61	1814544	3.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"Louisiana"	"22"	"Female"	"F"	"White"	"2106-3"	12	1482470	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Louisiana"	"22"	"Male"	"M"	"White"	"2106-3"	28	1427940	2.0
	"Other opioids"	"T40.2"	"2001"	"2001"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	15	611400	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	10	1737451	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	23	2930335	0.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	41	2724696	1.5
	"Other opioids"	"T40.2"	"2001"	"2001"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	16	4170366	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	31	4059807	0.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	26	2247641	1.2
	"Other opioids"	"T40.2"	"2001"	"2001"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	21	2489297	0.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	31	2381086	1.3
	"Other opioids"	"T40.2"	"2001"	"2001"	"Nebraska"	"31"	"Male"	"M"	"White"	"2106-3"	11	788926	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	33	866465	3.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	48	910795	5.3
	"Other opioids"	"T40.2"	"2001"	"2001"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	10	599248	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	28	3412078	0.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	54	3240039	1.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	25	798090	3.1
	"Other opioids"	"T40.2"	"2001"	"2001"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	57	774363	7.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	13	7338431	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	47	6942969	0.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	56	3097635	1.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	82	3043955	2.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	43	5030727	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	11	655743	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	83	4785330	1.7
	"Other opioids"	"T40.2"	"2001"	"2001"	"Oklahoma"	"40"	"Female"	"F"	"White"	"2106-3"	28	1425337	2.0
	"Other opioids"	"T40.2"	"2001"	"2001"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	54	1382374	3.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	18	1616351	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	22	1590441	1.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	20	5520761	0.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	49	5186923	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Rhode Island"	"44"	"Male"	"M"	"White"	"2106-3"	12	457241	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"South Carolina"	"45"	"Female"	"F"	"White"	"2106-3"	16	1413144	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	31	1376330	2.3
	"Other opioids"	"T40.2"	"2001"	"2001"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	22	2392694	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	61	2303940	2.6
	"Other opioids"	"T40.2"	"2001"	"2001"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	79	8985946	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	123	8936085	1.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	31	1078528	2.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	65	1082485	6.0
	"Other opioids"	"T40.2"	"2001"	"2001"	"Vermont"	"50"	"Male"	"M"	"White"	"2106-3"	13	293464	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	48	2725631	1.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	12	699900	Unreliable
	"Other opioids"	"T40.2"	"2001"	"2001"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	80	2668786	3.0
	"Other opioids"	"T40.2"	"2001"	"2001"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	43	2616181	1.6
	"Other opioids"	"T40.2"	"2001"	"2001"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	72	2606904	2.8
	"Other opioids"	"T40.2"	"2001"	"2001"	"West Virginia"	"54"	"Female"	"F"	"White"	"2106-3"	30	886178	3.4
	"Other opioids"	"T40.2"	"2001"	"2001"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	41	839300	4.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Wisconsin"	"55"	"Female"	"F"	"White"	"2106-3"	23	2483956	0.9
	"Other opioids"	"T40.2"	"2001"	"2001"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	33	2434152	1.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Alabama"	"01"	"Female"	"F"	"White"	"2106-3"	11	1646445	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Alabama"	"01"	"Male"	"M"	"White"	"2106-3"	17	1583267	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Arizona"	"04"	"Female"	"F"	"White"	"2106-3"	51	2387929	2.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	75	2378350	3.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Arkansas"	"05"	"Female"	"F"	"White"	"2106-3"	12	1129765	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Arkansas"	"05"	"Male"	"M"	"White"	"2106-3"	23	1094352	2.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	28	1306520	2.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	254	13611768	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	59	1260806	4.7
	"Other opioids"	"T40.2"	"2002"	"2002"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	560	13697250	4.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	31	2033557	1.5
	"Other opioids"	"T40.2"	"2002"	"2002"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	39	2064190	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	16	1445949	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Delaware"	"10"	"Male"	"M"	"White"	"2106-3"	11	300600	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	154	6948991	2.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	238	6674585	3.6
	"Other opioids"	"T40.2"	"2002"	"2002"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	26	2864104	0.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	59	2863301	2.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Hawaii"	"15"	"Male"	"M"	"White"	"2106-3"	15	199498	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Idaho"	"16"	"Female"	"F"	"White"	"2106-3"	13	644420	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Idaho"	"16"	"Male"	"M"	"White"	"2106-3"	12	647518	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	22	5074378	0.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	53	4953956	1.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	21	2706803	0.8
	"Other opioids"	"T40.2"	"2002"	"2002"	"Kansas"	"20"	"Female"	"F"	"White"	"2106-3"	10	1240111	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	27	1210032	2.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	27	1899528	1.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	55	1822631	3.0
	"Other opioids"	"T40.2"	"2002"	"2002"	"Louisiana"	"22"	"Male"	"M"	"White"	"2106-3"	28	1432723	2.0
	"Other opioids"	"T40.2"	"2002"	"2002"	"Maine"	"23"	"Female"	"F"	"White"	"2106-3"	12	648588	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	12	616029	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	12	1747605	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	27	2923779	0.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	43	2724774	1.6
	"Other opioids"	"T40.2"	"2002"	"2002"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	28	4172794	0.7
	"Other opioids"	"T40.2"	"2002"	"2002"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	45	4065028	1.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	31	2256858	1.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Mississippi"	"28"	"Male"	"M"	"White"	"2106-3"	14	873159	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	29	2498062	1.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	49	2393176	2.0
	"Other opioids"	"T40.2"	"2002"	"2002"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	30	892798	3.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	54	935901	5.8
	"Other opioids"	"T40.2"	"2002"	"2002"	"New Hampshire"	"33"	"Female"	"F"	"White"	"2106-3"	10	624337	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	23	3416825	0.7
	"Other opioids"	"T40.2"	"2002"	"2002"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	62	3250253	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	31	806325	3.8
	"Other opioids"	"T40.2"	"2002"	"2002"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	95	783117	12.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	12	7330648	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	29	6945612	0.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	43	3137665	1.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	83	3077106	2.7
	"Other opioids"	"T40.2"	"2002"	"2002"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	55	5024745	1.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Ohio"	"39"	"Male"	"M"	"Black or African American"	"2054-5"	14	664166	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	108	4787768	2.3
	"Other opioids"	"T40.2"	"2002"	"2002"	"Oklahoma"	"40"	"Female"	"F"	"White"	"2106-3"	34	1429083	2.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Oklahoma"	"40"	"Male"	"M"	"White"	"2106-3"	45	1389175	3.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Oregon"	"41"	"Female"	"F"	"White"	"2106-3"	20	1634342	1.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Oregon"	"41"	"Male"	"M"	"White"	"2106-3"	27	1607737	1.7
	"Other opioids"	"T40.2"	"2002"	"2002"	"Pennsylvania"	"42"	"Female"	"F"	"White"	"2106-3"	34	5513563	0.6
	"Other opioids"	"T40.2"	"2002"	"2002"	"Pennsylvania"	"42"	"Male"	"M"	"White"	"2106-3"	59	5191718	1.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"South Carolina"	"45"	"Male"	"M"	"White"	"2106-3"	27	1392100	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Tennessee"	"47"	"Female"	"F"	"White"	"2106-3"	35	2406553	1.5
	"Other opioids"	"T40.2"	"2002"	"2002"	"Tennessee"	"47"	"Male"	"M"	"White"	"2106-3"	45	2317244	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Texas"	"48"	"Female"	"F"	"Black or African American"	"2054-5"	10	1344674	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Texas"	"48"	"Female"	"F"	"White"	"2106-3"	111	9118467	1.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Texas"	"48"	"Male"	"M"	"Black or African American"	"2054-5"	12	1257563	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Texas"	"48"	"Male"	"M"	"White"	"2106-3"	174	9073792	1.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"Utah"	"49"	"Female"	"F"	"White"	"2106-3"	46	1095591	4.2
	"Other opioids"	"T40.2"	"2002"	"2002"	"Utah"	"49"	"Male"	"M"	"White"	"2106-3"	75	1101243	6.8
	"Other opioids"	"T40.2"	"2002"	"2002"	"Vermont"	"50"	"Male"	"M"	"White"	"2106-3"	11	295143	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Virginia"	"51"	"Female"	"F"	"White"	"2106-3"	45	2752833	1.6
	"Other opioids"	"T40.2"	"2002"	"2002"	"Virginia"	"51"	"Male"	"M"	"Black or African American"	"2054-5"	10	707849	Unreliable
	"Other opioids"	"T40.2"	"2002"	"2002"	"Virginia"	"51"	"Male"	"M"	"White"	"2106-3"	84	2691236	3.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Washington"	"53"	"Female"	"F"	"White"	"2106-3"	55	2636497	2.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Washington"	"53"	"Male"	"M"	"White"	"2106-3"	76	2625612	2.9
	"Other opioids"	"T40.2"	"2002"	"2002"	"West Virginia"	"54"	"Female"	"F"	"White"	"2106-3"	25	886129	2.8
	"Other opioids"	"T40.2"	"2002"	"2002"	"West Virginia"	"54"	"Male"	"M"	"White"	"2106-3"	60	842287	7.1
	"Other opioids"	"T40.2"	"2002"	"2002"	"Wisconsin"	"55"	"Female"	"F"	"White"	"2106-3"	36	2495023	1.4
	"Other opioids"	"T40.2"	"2002"	"2002"	"Wisconsin"	"55"	"Male"	"M"	"White"	"2106-3"	49	2447412	2.0
	"Other opioids"	"T40.2"	"2003"	"2003"	"Alabama"	"01"	"Male"	"M"	"White"	"2106-3"	14	1590946	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Arizona"	"04"	"Female"	"F"	"White"	"2106-3"	55	2434530	2.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"Arizona"	"04"	"Male"	"M"	"White"	"2106-3"	69	2419988	2.9
	"Other opioids"	"T40.2"	"2003"	"2003"	"Arkansas"	"05"	"Female"	"F"	"White"	"2106-3"	19	1135532	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Arkansas"	"05"	"Male"	"M"	"White"	"2106-3"	30	1101895	2.7
	"Other opioids"	"T40.2"	"2003"	"2003"	"California"	"06"	"Female"	"F"	"Black or African American"	"2054-5"	21	1316660	1.6
	"Other opioids"	"T40.2"	"2003"	"2003"	"California"	"06"	"Female"	"F"	"White"	"2106-3"	241	13724880	1.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"California"	"06"	"Male"	"M"	"Black or African American"	"2054-5"	38	1268907	3.0
	"Other opioids"	"T40.2"	"2003"	"2003"	"California"	"06"	"Male"	"M"	"White"	"2106-3"	507	13786662	3.7
	"Other opioids"	"T40.2"	"2003"	"2003"	"Colorado"	"08"	"Female"	"F"	"White"	"2106-3"	25	2053169	1.2
	"Other opioids"	"T40.2"	"2003"	"2003"	"Colorado"	"08"	"Male"	"M"	"White"	"2106-3"	46	2074461	2.2
	"Other opioids"	"T40.2"	"2003"	"2003"	"Connecticut"	"09"	"Male"	"M"	"White"	"2106-3"	17	1451258	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Florida"	"12"	"Female"	"F"	"White"	"2106-3"	130	7053660	1.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"Florida"	"12"	"Male"	"M"	"White"	"2106-3"	293	6784942	4.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"Georgia"	"13"	"Female"	"F"	"White"	"2106-3"	37	2894047	1.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"Georgia"	"13"	"Male"	"M"	"White"	"2106-3"	42	2882539	1.5
	"Other opioids"	"T40.2"	"2003"	"2003"	"Hawaii"	"15"	"Male"	"M"	"White"	"2106-3"	14	200373	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Idaho"	"16"	"Female"	"F"	"White"	"2106-3"	17	654457	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Idaho"	"16"	"Male"	"M"	"White"	"2106-3"	12	658114	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Illinois"	"17"	"Female"	"F"	"White"	"2106-3"	19	5077409	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Illinois"	"17"	"Male"	"M"	"White"	"2106-3"	42	4959900	0.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"Indiana"	"18"	"Male"	"M"	"White"	"2106-3"	28	2720533	1.0
	"Other opioids"	"T40.2"	"2003"	"2003"	"Iowa"	"19"	"Male"	"M"	"White"	"2106-3"	10	1378448	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Kansas"	"20"	"Female"	"F"	"White"	"2106-3"	13	1243290	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Kansas"	"20"	"Male"	"M"	"White"	"2106-3"	25	1211445	2.1
	"Other opioids"	"T40.2"	"2003"	"2003"	"Kentucky"	"21"	"Female"	"F"	"White"	"2106-3"	31	1911217	1.6
	"Other opioids"	"T40.2"	"2003"	"2003"	"Kentucky"	"21"	"Male"	"M"	"White"	"2106-3"	61	1832126	3.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"Louisiana"	"22"	"Female"	"F"	"White"	"2106-3"	17	1488962	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Louisiana"	"22"	"Male"	"M"	"White"	"2106-3"	31	1437559	2.2
	"Other opioids"	"T40.2"	"2003"	"2003"	"Maine"	"23"	"Female"	"F"	"White"	"2106-3"	11	651958	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Maine"	"23"	"Male"	"M"	"White"	"2106-3"	18	620869	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Maryland"	"24"	"Male"	"M"	"White"	"2106-3"	15	1754736	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Massachusetts"	"25"	"Female"	"F"	"White"	"2106-3"	27	2912968	0.9
	"Other opioids"	"T40.2"	"2003"	"2003"	"Massachusetts"	"25"	"Male"	"M"	"White"	"2106-3"	59	2717886	2.2
	"Other opioids"	"T40.2"	"2003"	"2003"	"Michigan"	"26"	"Female"	"F"	"White"	"2106-3"	33	4174828	0.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"Michigan"	"26"	"Male"	"M"	"White"	"2106-3"	39	4070964	1.0
	"Other opioids"	"T40.2"	"2003"	"2003"	"Minnesota"	"27"	"Female"	"F"	"White"	"2106-3"	11	2310302	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Minnesota"	"27"	"Male"	"M"	"White"	"2106-3"	24	2266026	1.1
	"Other opioids"	"T40.2"	"2003"	"2003"	"Missouri"	"29"	"Female"	"F"	"White"	"2106-3"	45	2507924	1.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"Missouri"	"29"	"Male"	"M"	"Black or African American"	"2054-5"	11	319419	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"Missouri"	"29"	"Male"	"M"	"White"	"2106-3"	81	2405412	3.4
	"Other opioids"	"T40.2"	"2003"	"2003"	"Nevada"	"32"	"Female"	"F"	"White"	"2106-3"	44	918829	4.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"Nevada"	"32"	"Male"	"M"	"White"	"2106-3"	62	961273	6.4
	"Other opioids"	"T40.2"	"2003"	"2003"	"New Hampshire"	"33"	"Male"	"M"	"White"	"2106-3"	19	609703	Unreliable
	"Other opioids"	"T40.2"	"2003"	"2003"	"New Jersey"	"34"	"Female"	"F"	"White"	"2106-3"	31	3417868	0.9
	"Other opioids"	"T40.2"	"2003"	"2003"	"New Jersey"	"34"	"Male"	"M"	"White"	"2106-3"	74	3256829	2.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"New Mexico"	"35"	"Female"	"F"	"White"	"2106-3"	40	813869	4.9
	"Other opioids"	"T40.2"	"2003"	"2003"	"New Mexico"	"35"	"Male"	"M"	"White"	"2106-3"	98	791756	12.4
	"Other opioids"	"T40.2"	"2003"	"2003"	"New York"	"36"	"Female"	"F"	"White"	"2106-3"	21	7318315	0.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"New York"	"36"	"Male"	"M"	"White"	"2106-3"	34	6945157	0.5
	"Other opioids"	"T40.2"	"2003"	"2003"	"North Carolina"	"37"	"Female"	"F"	"White"	"2106-3"	57	3177557	1.8
	"Other opioids"	"T40.2"	"2003"	"2003"	"North Carolina"	"37"	"Male"	"M"	"White"	"2106-3"	72	3094293	2.3
	"Other opioids"	"T40.2"	"2003"	"2003"	"Ohio"	"39"	"Female"	"F"	"White"	"2106-3"	43	5021877	0.9
	"Other opioids"	"T40.2"	"2003"	"2003"	"Ohio"	"39"	"Male"	"M"	"White"	"2106-3"	105	4793087	2.2
