"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"State"	"State Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Other opioids"	"T40.2"	"2015"	"2015"	"Massachusetts"	"25"	"Male"	"M"	160	3296118	4.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"Michigan"	"26"	"Female"	"F"	166	5044428	3.3
	"Other opioids"	"T40.2"	"2015"	"2015"	"Michigan"	"26"	"Male"	"M"	214	4878148	4.4
	"Other opioids"	"T40.2"	"2015"	"2015"	"Minnesota"	"27"	"Female"	"F"	55	2759730	2.0
	"Other opioids"	"T40.2"	"2015"	"2015"	"Minnesota"	"27"	"Male"	"M"	70	2729864	2.6
	"Other opioids"	"T40.2"	"2015"	"2015"	"Mississippi"	"28"	"Female"	"F"	28	1540483	1.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Mississippi"	"28"	"Male"	"M"	45	1451850	3.1
	"Other opioids"	"T40.2"	"2015"	"2015"	"Missouri"	"29"	"Female"	"F"	119	3098627	3.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Missouri"	"29"	"Male"	"M"	118	2985045	4.0
	"Other opioids"	"T40.2"	"2015"	"2015"	"Montana"	"30"	"Female"	"F"	13	513619	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Montana"	"30"	"Male"	"M"	13	519330	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Nebraska"	"31"	"Female"	"F"	11	951022	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Nebraska"	"31"	"Male"	"M"	19	945168	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Nevada"	"32"	"Female"	"F"	138	1440294	9.6
	"Other opioids"	"T40.2"	"2015"	"2015"	"Nevada"	"32"	"Male"	"M"	121	1450551	8.3
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Hampshire"	"33"	"Female"	"F"	33	672952	4.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Hampshire"	"33"	"Male"	"M"	30	657656	4.6
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Jersey"	"34"	"Female"	"F"	70	4585897	1.5
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Jersey"	"34"	"Male"	"M"	167	4372116	3.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Mexico"	"35"	"Female"	"F"	77	1051688	7.3
	"Other opioids"	"T40.2"	"2015"	"2015"	"New Mexico"	"35"	"Male"	"M"	83	1033421	8.0
	"Other opioids"	"T40.2"	"2015"	"2015"	"New York"	"36"	"Female"	"F"	251	10184278	2.5
	"Other opioids"	"T40.2"	"2015"	"2015"	"New York"	"36"	"Male"	"M"	454	9611513	4.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"North Carolina"	"37"	"Female"	"F"	261	5150777	5.1
	"Other opioids"	"T40.2"	"2015"	"2015"	"North Carolina"	"37"	"Male"	"M"	293	4892025	6.0
	"Other opioids"	"T40.2"	"2015"	"2015"	"Ohio"	"39"	"Female"	"F"	296	5926893	5.0
	"Other opioids"	"T40.2"	"2015"	"2015"	"Ohio"	"39"	"Male"	"M"	394	5686530	6.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"Oklahoma"	"40"	"Female"	"F"	134	1974214	6.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Oklahoma"	"40"	"Male"	"M"	143	1937124	7.4
	"Other opioids"	"T40.2"	"2015"	"2015"	"Oregon"	"41"	"Female"	"F"	79	2035807	3.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"Oregon"	"41"	"Male"	"M"	71	1993170	3.6
	"Other opioids"	"T40.2"	"2015"	"2015"	"Pennsylvania"	"42"	"Female"	"F"	159	6538129	2.4
	"Other opioids"	"T40.2"	"2015"	"2015"	"Pennsylvania"	"42"	"Male"	"M"	301	6264374	4.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Rhode Island"	"44"	"Female"	"F"	35	544349	6.4
	"Other opioids"	"T40.2"	"2015"	"2015"	"Rhode Island"	"44"	"Male"	"M"	60	511949	11.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"South Carolina"	"45"	"Female"	"F"	159	2517178	6.3
	"Other opioids"	"T40.2"	"2015"	"2015"	"South Carolina"	"45"	"Male"	"M"	163	2378968	6.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"Tennessee"	"47"	"Female"	"F"	295	3382838	8.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"Tennessee"	"47"	"Male"	"M"	348	3217461	10.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Texas"	"48"	"Female"	"F"	239	13831324	1.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"Texas"	"48"	"Male"	"M"	234	13637790	1.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"Utah"	"49"	"Female"	"F"	171	1488819	11.5
	"Other opioids"	"T40.2"	"2015"	"2015"	"Utah"	"49"	"Male"	"M"	186	1507100	12.3
	"Other opioids"	"T40.2"	"2015"	"2015"	"Vermont"	"50"	"Female"	"F"	13	317516	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Vermont"	"50"	"Male"	"M"	12	308526	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Virginia"	"51"	"Female"	"F"	137	4258228	3.2
	"Other opioids"	"T40.2"	"2015"	"2015"	"Virginia"	"51"	"Male"	"M"	139	4124765	3.4
	"Other opioids"	"T40.2"	"2015"	"2015"	"Washington"	"53"	"Female"	"F"	135	3585353	3.8
	"Other opioids"	"T40.2"	"2015"	"2015"	"Washington"	"53"	"Male"	"M"	126	3584998	3.5
	"Other opioids"	"T40.2"	"2015"	"2015"	"West Virginia"	"54"	"Female"	"F"	154	933068	16.5
	"Other opioids"	"T40.2"	"2015"	"2015"	"West Virginia"	"54"	"Male"	"M"	202	911060	22.2
	"Other opioids"	"T40.2"	"2015"	"2015"	"Wisconsin"	"55"	"Female"	"F"	113	2903737	3.9
	"Other opioids"	"T40.2"	"2015"	"2015"	"Wisconsin"	"55"	"Male"	"M"	136	2867600	4.7
	"Other opioids"	"T40.2"	"2015"	"2015"	"Wyoming"	"56"	"Female"	"F"	16	287206	Unreliable
	"Other opioids"	"T40.2"	"2015"	"2015"	"Wyoming"	"56"	"Male"	"M"	12	298901	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Alabama"	"01"	"Female"	"F"	48	2507714	1.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Alabama"	"01"	"Male"	"M"	46	2355586	2.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Alaska"	"02"	"Female"	"F"	18	353762	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Alaska"	"02"	"Male"	"M"	27	388132	7.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Arizona"	"04"	"Female"	"F"	153	3488176	4.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Arizona"	"04"	"Male"	"M"	173	3442895	5.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Arkansas"	"05"	"Female"	"F"	56	1520375	3.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Arkansas"	"05"	"Male"	"M"	58	1467873	4.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"California"	"06"	"Female"	"F"	374	19756656	1.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"California"	"06"	"Male"	"M"	581	19493361	3.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Colorado"	"08"	"Female"	"F"	94	2754727	3.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Colorado"	"08"	"Male"	"M"	118	2785818	4.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Connecticut"	"09"	"Female"	"F"	78	1830837	4.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Connecticut"	"09"	"Male"	"M"	128	1745615	7.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Delaware"	"10"	"Female"	"F"	13	491395	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Delaware"	"10"	"Male"	"M"	18	460670	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"District of Columbia"	"11"	"Female"	"F"	11	357940	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"District of Columbia"	"11"	"Male"	"M"	41	323230	12.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Florida"	"12"	"Female"	"F"	412	10542288	3.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Florida"	"12"	"Male"	"M"	618	10070151	6.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"Georgia"	"13"	"Female"	"F"	220	5289906	4.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Georgia"	"13"	"Male"	"M"	235	5020465	4.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Hawaii"	"15"	"Female"	"F"	20	710942	2.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Hawaii"	"15"	"Male"	"M"	24	717615	3.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Idaho"	"16"	"Female"	"F"	25	839608	3.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Idaho"	"16"	"Male"	"M"	39	843532	4.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Illinois"	"17"	"Female"	"F"	163	6509748	2.5
	"Other opioids"	"T40.2"	"2016"	"2016"	"Illinois"	"17"	"Male"	"M"	215	6291791	3.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Indiana"	"18"	"Female"	"F"	109	3363491	3.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Indiana"	"18"	"Male"	"M"	122	3269562	3.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Iowa"	"19"	"Female"	"F"	35	1575574	2.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Iowa"	"19"	"Male"	"M"	47	1559119	3.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Kansas"	"20"	"Female"	"F"	47	1459530	3.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Kansas"	"20"	"Male"	"M"	36	1447759	2.5
	"Other opioids"	"T40.2"	"2016"	"2016"	"Kentucky"	"21"	"Female"	"F"	170	2250421	7.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Kentucky"	"21"	"Male"	"M"	233	2186553	10.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Louisiana"	"22"	"Female"	"F"	55	2392296	2.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Louisiana"	"22"	"Male"	"M"	56	2289370	2.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Maine"	"23"	"Female"	"F"	38	678894	5.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Maine"	"23"	"Male"	"M"	94	652585	14.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Maryland"	"24"	"Female"	"F"	235	3101981	7.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Maryland"	"24"	"Male"	"M"	431	2914466	14.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Massachusetts"	"25"	"Female"	"F"	105	3506128	3.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Massachusetts"	"25"	"Male"	"M"	162	3305651	4.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Michigan"	"26"	"Female"	"F"	219	5043554	4.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Michigan"	"26"	"Male"	"M"	341	4884746	7.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Minnesota"	"27"	"Female"	"F"	52	2772322	1.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Minnesota"	"27"	"Male"	"M"	85	2747630	3.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"Mississippi"	"28"	"Female"	"F"	43	1539934	2.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Mississippi"	"28"	"Male"	"M"	54	1448792	3.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Missouri"	"29"	"Female"	"F"	107	3100965	3.5
	"Other opioids"	"T40.2"	"2016"	"2016"	"Missouri"	"29"	"Male"	"M"	124	2992035	4.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"Nebraska"	"31"	"Male"	"M"	15	950671	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Nevada"	"32"	"Female"	"F"	120	1466061	8.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Nevada"	"32"	"Male"	"M"	115	1473997	7.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Hampshire"	"33"	"Female"	"F"	22	673935	3.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Hampshire"	"33"	"Male"	"M"	47	660860	7.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Jersey"	"34"	"Female"	"F"	124	4576725	2.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Jersey"	"34"	"Male"	"M"	222	4367744	5.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Mexico"	"35"	"Female"	"F"	71	1050352	6.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"New Mexico"	"35"	"Male"	"M"	82	1030663	8.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"New York"	"36"	"Female"	"F"	325	10157924	3.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"New York"	"36"	"Male"	"M"	567	9587365	5.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"North Carolina"	"37"	"Female"	"F"	282	5213836	5.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"North Carolina"	"37"	"Male"	"M"	329	4932952	6.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"North Dakota"	"38"	"Male"	"M"	10	388974	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Ohio"	"39"	"Female"	"F"	290	5922679	4.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Ohio"	"39"	"Male"	"M"	495	5691694	8.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Oklahoma"	"40"	"Female"	"F"	157	1979658	7.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Oklahoma"	"40"	"Male"	"M"	128	1943903	6.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Oregon"	"41"	"Female"	"F"	64	2066455	3.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"Oregon"	"41"	"Male"	"M"	64	2027010	3.2
	"Other opioids"	"T40.2"	"2016"	"2016"	"Pennsylvania"	"42"	"Female"	"F"	227	6523033	3.5
	"Other opioids"	"T40.2"	"2016"	"2016"	"Pennsylvania"	"42"	"Male"	"M"	407	6261194	6.5
	"Other opioids"	"T40.2"	"2016"	"2016"	"Rhode Island"	"44"	"Female"	"F"	32	543345	5.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Rhode Island"	"44"	"Male"	"M"	57	513081	11.1
	"Other opioids"	"T40.2"	"2016"	"2016"	"South Carolina"	"45"	"Female"	"F"	139	2553185	5.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"South Carolina"	"45"	"Male"	"M"	203	2407934	8.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"South Dakota"	"46"	"Female"	"F"	13	429182	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"South Dakota"	"46"	"Male"	"M"	12	436272	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Tennessee"	"47"	"Female"	"F"	330	3408679	9.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Tennessee"	"47"	"Male"	"M"	349	3242515	10.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Texas"	"48"	"Female"	"F"	235	14031164	1.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Texas"	"48"	"Male"	"M"	266	13831432	1.9
	"Other opioids"	"T40.2"	"2016"	"2016"	"Utah"	"49"	"Female"	"F"	142	1515323	9.4
	"Other opioids"	"T40.2"	"2016"	"2016"	"Utah"	"49"	"Male"	"M"	180	1535894	11.7
	"Other opioids"	"T40.2"	"2016"	"2016"	"Vermont"	"50"	"Female"	"F"	13	316128	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Vermont"	"50"	"Male"	"M"	10	308466	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Virginia"	"51"	"Female"	"F"	143	4274994	3.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"Virginia"	"51"	"Male"	"M"	200	4136814	4.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Washington"	"53"	"Female"	"F"	147	3646600	4.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Washington"	"53"	"Male"	"M"	145	3641400	4.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"West Virginia"	"54"	"Female"	"F"	123	925159	13.3
	"Other opioids"	"T40.2"	"2016"	"2016"	"West Virginia"	"54"	"Male"	"M"	199	905943	22.0
	"Other opioids"	"T40.2"	"2016"	"2016"	"Wisconsin"	"55"	"Female"	"F"	139	2905282	4.8
	"Other opioids"	"T40.2"	"2016"	"2016"	"Wisconsin"	"55"	"Male"	"M"	189	2873426	6.6
	"Other opioids"	"T40.2"	"2016"	"2016"	"Wyoming"	"56"	"Female"	"F"	14	286559	Unreliable
	"Other opioids"	"T40.2"	"2016"	"2016"	"Wyoming"	"56"	"Male"	"M"	12	298942	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Alabama"	"01"	"Female"	"F"	59	2514911	2.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Alabama"	"01"	"Male"	"M"	82	2359836	3.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Alaska"	"02"	"Female"	"F"	23	353003	6.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Alaska"	"02"	"Male"	"M"	24	386792	6.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"Arizona"	"04"	"Female"	"F"	157	3527969	4.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Arizona"	"04"	"Male"	"M"	192	3488301	5.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Arkansas"	"05"	"Female"	"F"	70	1528215	4.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Arkansas"	"05"	"Male"	"M"	46	1476064	3.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"California"	"06"	"Female"	"F"	373	19889100	1.9
	"Other opioids"	"T40.2"	"2017"	"2017"	"California"	"06"	"Male"	"M"	600	19647553	3.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Colorado"	"08"	"Female"	"F"	119	2784821	4.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Colorado"	"08"	"Male"	"M"	135	2822333	4.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Connecticut"	"09"	"Female"	"F"	66	1836384	3.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Connecticut"	"09"	"Male"	"M"	122	1751800	7.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Delaware"	"10"	"Female"	"F"	20	496425	4.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Delaware"	"10"	"Male"	"M"	44	465514	9.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"District of Columbia"	"11"	"Female"	"F"	18	364773	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"District of Columbia"	"11"	"Male"	"M"	21	329199	6.4
	"Other opioids"	"T40.2"	"2017"	"2017"	"Florida"	"12"	"Female"	"F"	436	10727581	4.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Florida"	"12"	"Male"	"M"	697	10256819	6.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Georgia"	"13"	"Female"	"F"	248	5353872	4.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Georgia"	"13"	"Male"	"M"	265	5075507	5.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"Hawaii"	"15"	"Female"	"F"	14	711451	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Hawaii"	"15"	"Male"	"M"	19	716087	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Idaho"	"16"	"Female"	"F"	32	856485	3.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Idaho"	"16"	"Male"	"M"	23	860458	2.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Illinois"	"17"	"Female"	"F"	202	6509545	3.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Illinois"	"17"	"Male"	"M"	292	6292478	4.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Indiana"	"18"	"Female"	"F"	172	3379723	5.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Indiana"	"18"	"Male"	"M"	218	3287095	6.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Iowa"	"19"	"Female"	"F"	47	1580978	3.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Iowa"	"19"	"Male"	"M"	48	1564733	3.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Kansas"	"20"	"Female"	"F"	37	1461167	2.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Kansas"	"20"	"Male"	"M"	37	1451956	2.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Kentucky"	"21"	"Female"	"F"	167	2259871	7.4
	"Other opioids"	"T40.2"	"2017"	"2017"	"Kentucky"	"21"	"Male"	"M"	232	2194318	10.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Louisiana"	"22"	"Female"	"F"	66	2394887	2.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Louisiana"	"22"	"Male"	"M"	95	2289446	4.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Maine"	"23"	"Female"	"F"	31	681387	4.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Maine"	"23"	"Male"	"M"	44	654520	6.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Maryland"	"24"	"Female"	"F"	179	3118023	5.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Maryland"	"24"	"Male"	"M"	345	2934154	11.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Massachusetts"	"25"	"Female"	"F"	79	3529454	2.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"Massachusetts"	"25"	"Male"	"M"	175	3330365	5.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Michigan"	"26"	"Female"	"F"	239	5058559	4.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Michigan"	"26"	"Male"	"M"	271	4903752	5.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Minnesota"	"27"	"Female"	"F"	77	2799760	2.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Minnesota"	"27"	"Male"	"M"	73	2776846	2.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Mississippi"	"28"	"Female"	"F"	36	1538222	2.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Mississippi"	"28"	"Male"	"M"	53	1445878	3.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Missouri"	"29"	"Female"	"F"	94	3111296	3.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Missouri"	"29"	"Male"	"M"	132	3002236	4.4
	"Other opioids"	"T40.2"	"2017"	"2017"	"Montana"	"30"	"Male"	"M"	15	528956	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Nebraska"	"31"	"Female"	"F"	18	961945	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Nebraska"	"31"	"Male"	"M"	14	958131	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Nevada"	"32"	"Female"	"F"	126	1494290	8.4
	"Other opioids"	"T40.2"	"2017"	"2017"	"Nevada"	"32"	"Male"	"M"	113	1503749	7.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Hampshire"	"33"	"Female"	"F"	25	677786	3.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Hampshire"	"33"	"Male"	"M"	26	665009	3.9
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Jersey"	"34"	"Female"	"F"	148	4609070	3.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Jersey"	"34"	"Male"	"M"	276	4396574	6.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Mexico"	"35"	"Female"	"F"	68	1053926	6.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"New Mexico"	"35"	"Male"	"M"	76	1034144	7.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"New York"	"36"	"Female"	"F"	278	10211937	2.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"New York"	"36"	"Male"	"M"	543	9637462	5.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"North Carolina"	"37"	"Female"	"F"	240	5271981	4.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"North Carolina"	"37"	"Male"	"M"	333	5001438	6.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"North Dakota"	"38"	"Female"	"F"	10	368094	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Ohio"	"39"	"Female"	"F"	338	5945509	5.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Ohio"	"39"	"Male"	"M"	516	5713100	9.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Oklahoma"	"40"	"Female"	"F"	115	1983302	5.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Oklahoma"	"40"	"Male"	"M"	111	1947562	5.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Oregon"	"41"	"Female"	"F"	59	2089787	2.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Oregon"	"41"	"Male"	"M"	65	2052989	3.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"Pennsylvania"	"42"	"Female"	"F"	185	6534208	2.8
	"Other opioids"	"T40.2"	"2017"	"2017"	"Pennsylvania"	"42"	"Male"	"M"	379	6271329	6.0
	"Other opioids"	"T40.2"	"2017"	"2017"	"Rhode Island"	"44"	"Female"	"F"	31	544648	5.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Rhode Island"	"44"	"Male"	"M"	43	514991	8.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"South Carolina"	"45"	"Female"	"F"	136	2586682	5.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"South Carolina"	"45"	"Male"	"M"	176	2437687	7.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"Tennessee"	"47"	"Female"	"F"	288	3440018	8.4
	"Other opioids"	"T40.2"	"2017"	"2017"	"Tennessee"	"47"	"Male"	"M"	304	3275966	9.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Texas"	"48"	"Female"	"F"	270	14242803	1.9
	"Other opioids"	"T40.2"	"2017"	"2017"	"Texas"	"48"	"Male"	"M"	265	14061793	1.9
	"Other opioids"	"T40.2"	"2017"	"2017"	"Utah"	"49"	"Female"	"F"	133	1540145	8.6
	"Other opioids"	"T40.2"	"2017"	"2017"	"Utah"	"49"	"Male"	"M"	157	1561688	10.1
	"Other opioids"	"T40.2"	"2017"	"2017"	"Vermont"	"50"	"Female"	"F"	13	315401	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Vermont"	"50"	"Male"	"M"	14	308256	Unreliable
	"Other opioids"	"T40.2"	"2017"	"2017"	"Virginia"	"51"	"Female"	"F"	141	4303293	3.3
	"Other opioids"	"T40.2"	"2017"	"2017"	"Virginia"	"51"	"Male"	"M"	195	4166727	4.7
	"Other opioids"	"T40.2"	"2017"	"2017"	"Washington"	"53"	"Female"	"F"	130	3702270	3.5
	"Other opioids"	"T40.2"	"2017"	"2017"	"Washington"	"53"	"Male"	"M"	120	3703473	3.2
	"Other opioids"	"T40.2"	"2017"	"2017"	"West Virginia"	"54"	"Female"	"F"	112	917237	12.2
